title,url,date,date_parsed,event_type,score,reasons
PM Netanyahu Speaks with Incoming GOC Air Force Maj.-Gen. Amir Eshel and Wished Him Success in His New Post,https://www.gov.il/en/pages/spokeairforce140512,2012-05-14,2012-05-14,other,12,Netanyahu explicitly in title
PM Netanyahu Speaks with Coalition Leaders on the Issue of the Law on Equality in Sharing the Burden,https://www.gov.il/en/pages/spokenetel100512,2012-05-10,2012-05-10,other,12,Netanyahu explicitly in title
US Secy. of State Clinton Calls PM Netanyahu to Congratulate Him on the Formation of the National Unity Government,https://www.gov.il/en/pages/spokecong090512,2012-05-09,2012-05-09,other,12,Netanyahu explicitly in title; foreign/UN signal; ceremonial/greeting/minor
PM Netanyahu Expresses Deep Sorrow over the Passing of Former Knesset Speaker Mordechai Virshubski,https://www.gov.il/en/pages/spokesgan010512,2012-05-01,2012-05-01,other,12,Netanyahu explicitly in title
"PM Netanyahu Comments on Providing for the Status of the Communities of Bruchin, Sansana and Rechalim, and the Ulpana Neighborhood in Beit El",https://www.gov.il/en/pages/spokehasdara040412,2012-04-04,2012-04-04,other,12,Netanyahu explicitly in title
PM Netanyahu Convenes Ministerial Team on Tiberias Affairs,https://www.gov.il/en/pages/eventsarim280312,2012-03-28,2012-03-28,other,12,Netanyahu explicitly in title
PM Netanyahu Speaks with World Champion Windsurfer Lee Korzits,https://www.gov.il/en/pages/spokelee280312,2012-03-28,2012-03-28,other,12,Netanyahu explicitly in title
PM Netanyahu's Comments on Rehovot Fire Disaster,https://www.gov.il/en/pages/spokefire270312,2012-03-27,2012-03-27,other,12,Netanyahu explicitly in title
PM Netanyahu Pays Condolence Calls to Families of the Victims of the Murders in Toulouse,https://www.gov.il/en/pages/eventnihumeng220312,2012-03-22,2012-03-22,other,12,Netanyahu explicitly in title
PM Netanyahu Expresses his Deep Sorrow over the Passing of Vishnitz Hasidic Leader Rabbi Moshe Yehoshua Hager,https://www.gov.il/en/pages/spokeadmor140312,2012-03-14,2012-03-14,other,12,Netanyahu explicitly in title
PM Netanyahu Welcomes Agreement on Migron,https://www.gov.il/en/pages/spokemigron120312,2012-03-12,2012-03-12,other,12,Netanyahu explicitly in title
PM Netanyahu Expresses his Condolences over the Passing of Eliezer Hasdai,https://www.gov.il/en/pages/spokeeliezer120312,2012-03-12,2012-03-12,other,12,Netanyahu explicitly in title
PM Netanyahu Comments on Events in the South,https://www.gov.il/en/pages/spokesouth120312,2012-03-12,2012-03-12,other,12,Netanyahu explicitly in title
PM Netanyahu Speaks with Southern Council Heads,https://www.gov.il/en/pages/spokesouth100312,2012-03-10,2012-03-10,other,12,Netanyahu explicitly in title
PM Netanyahu Speaks with Russian President-elect Putin,https://www.gov.il/en/pages/spokeputin080312,2012-03-08,2012-03-08,other,12,Netanyahu explicitly in title
PM Netanyahu Agrees with National Information Directorate Head Dr. Yoaz Hendel on the Termination of his Work,https://www.gov.il/en/pages/spokeyoaz220212,2012-02-22,2012-02-22,other,12,Netanyahu explicitly in title
PM Netanyahu Comments on High Court of Justice Ruling on the Tal Law,https://www.gov.il/en/pages/spokelaw210212,2012-02-21,2012-02-21,other,12,Netanyahu explicitly in title
PM Netanyahu Receives Update on Decline in the Scope of Violence in the Educational System,https://www.gov.il/en/pages/spokeedu210212,2012-02-21,2012-02-21,other,12,Netanyahu explicitly in title
PM Netanyahu Speaks with Dr. Yehuda David who was Acquitted Today of a Charge of Slander against Jamal al-Dura,https://www.gov.il/en/pages/spokedavid150212,2012-02-15,2012-02-15,other,12,Netanyahu explicitly in title
PM Netanyahu Speaks with Bulgarian PM Borissov and Expresses his Regret over Loss of Life due to Floods in Bulgaria,https://www.gov.il/en/pages/spokebulg080212,2012-02-08,2012-02-08,other,12,Netanyahu explicitly in title
PM Netanyahu's Response to the Histadrut Strike Over the Issue of Contract Workers,https://www.gov.il/en/pages/spokekablan070212,2012-02-07,2012-02-07,other,12,Netanyahu explicitly in title
PM Netanyahu Reviews Special Exhibition of Posters for International Holocaust Remembrance Day,https://www.gov.il/en/pages/eventmemorial220112,2012-01-22,2012-01-22,other,12,Netanyahu explicitly in title
PM Netanyahu Gives Bible to Dutch Righteous among the Nations Prof. Johan van Hulst,https://www.gov.il/en/pages/eventchasid190112,2012-01-19,2012-01-19,other,12,Netanyahu explicitly in title
PM Netanyahu Instructs his Advisor on Ethiopian Immigrant Affairs to Act to Eradicate the Phenomenon of Racism against Ethiopian Immigrants,https://www.gov.il/en/pages/spokeethi110112,2012-01-11,2012-01-11,other,12,Netanyahu explicitly in title
PM Netanyahu Convenes Special Ministerial Team on the Development of Eilat,https://www.gov.il/en/pages/eventeilat090112,2012-01-09,2012-01-09,other,12,Netanyahu explicitly in title
PM Netanyahu Sends Condolences to the Family of Yafa Yarkoni,https://www.gov.il/en/pages/spokeyarkoni010112,2012-01-01,2012-01-01,other,12,Netanyahu explicitly in title
PM Netanyahu Speaks with Public Security Minister Aharonovitch about Attitudes toward Women in the Public Sphere,https://www.gov.il/en/pages/spokewomen241211,2011-12-24,2011-12-24,other,12,Netanyahu explicitly in title
PM Netanyahu Congratulates the Technion on Being Selected to Establish an Applied Science and Engineering Campus in New York,https://www.gov.il/en/pages/spoketechni191211,2011-12-19,2011-12-19,other,12,Netanyahu explicitly in title; foreign/UN signal; ceremonial/greeting/minor
PM Netanyahu Accepts Ministers' Recommendations for Dealing with Disturbances in Judea and Samaria,https://www.gov.il/en/pages/spokehamlatsot141211,2011-12-14,2011-12-14,other,12,Netanyahu explicitly in title
PM Netanyahu Orders Security Forces to Act Aggressively Against Those who Attack IDF Soldiers,https://www.gov.il/en/pages/spokeact131211,2011-12-13,2011-12-13,other,12,Netanyahu explicitly in title
Cabinet Approves PM Netanyahu's Plan to Deal with Illegal Work Infiltrators,https://www.gov.il/en/pages/spokemis111211,2011-12-11,2011-12-11,other,12,Netanyahu explicitly in title
PM Netanyahu Restarts Traditional Bible Study Class That was Held When David Ben-Gurion and Menachem Begin Served as Prime Minister,https://www.gov.il/en/pages/spokebible091211,2011-12-09,2011-12-09,other,12,Netanyahu explicitly in title
PM Netanyahu's Plan for Dealing with Illegal Work Infiltrators,https://www.gov.il/en/pages/spokemistanen071211,2011-12-07,2011-12-07,other,12,Netanyahu explicitly in title
PM Netanyahu Orders Increase in Tax Exemption on Internet Purchases,https://www.gov.il/en/pages/spoketax041211,2011-12-04,2011-12-04,other,12,Netanyahu explicitly in title
PM Netanyahu Speaks with Opposition Leader Tzipi Livni,https://www.gov.il/en/pages/spokelivni011211,2011-12-01,2011-12-01,other,12,Netanyahu explicitly in title
PM Netanyahu Convenes Team of Advisers and Ministers on the Issue of Infiltrators,https://www.gov.il/en/pages/spokemistanenim301111,2011-11-30,2011-11-30,other,12,Netanyahu explicitly in title
PM Netanyahu Approves Transfer of Tax Funds to the Palestinian Authority,https://www.gov.il/en/pages/spoketaxes301111,2011-11-30,2011-11-30,other,12,Netanyahu explicitly in title
PM Netanyahu Speaks with Incoming Spanish PM Mariano Rajoy,https://www.gov.il/en/pages/spokespain271111,2011-11-27,2011-11-27,other,12,Netanyahu explicitly in title
PM Netanyahu Eulogizes Eli Hurvitz,https://www.gov.il/en/pages/spokehurvitz221111,2011-11-22,2011-11-22,other,12,Netanyahu explicitly in title
PM Netanyahu Appoints David Meidan as his Coordinator Regarding Captive and Missing Soldiers,https://www.gov.il/en/pages/spokemeidan201111,2011-11-20,2011-11-20,other,12,Netanyahu explicitly in title
PM Netanyahu Comments on National Insurance Institute Annual Poverty Report,https://www.gov.il/en/pages/spokepoor171111,2011-11-17,2011-11-17,other,12,Netanyahu explicitly in title
PM Netanyahu Orders that Construction in the Jerusalem Area be Accelerated,https://www.gov.il/en/pages/spokebuild011111,2011-11-01,2011-11-01,other,12,Netanyahu explicitly in title
"PM Netanyahu Speaks with Mayors of Ashkelon, Ashdod and Be'er Sheva Following Attacks in the South",https://www.gov.il/en/pages/spokedarom291011,2011-10-29,2011-10-29,other,12,Netanyahu explicitly in title
PM Netanyahu Orders that Police Enforcement be Increased in Minorities Sectors,https://www.gov.il/en/pages/spokepolice231011,2011-10-23,2011-10-23,other,12,Netanyahu explicitly in title
PM Netanyahu Arrived to Tel Nof IAF Base,https://www.gov.il/en/pages/spoketelnof181011,2011-10-18,2011-10-18,other,12,Netanyahu explicitly in title
Letter from PM Netanyahu to Bereaved Families,https://www.gov.il/en/pages/spokeletter171011,2011-10-17,2011-10-17,other,12,Netanyahu explicitly in title
PM Netanyahu's 2011 Medical Report,https://www.gov.il/en/pages/spokehealth061011,2011-10-06,2011-10-06,other,12,Netanyahu explicitly in title
PM Netanyahu Expresses Sorrow over the Passing of Former MK Hanan Porat,https://www.gov.il/en/pages/spokeporat041011,2011-10-04,2011-10-04,other,12,Netanyahu explicitly in title
Members of the Trajtenberg Committee on Socio-Economic Change Submit their Recommendations to PM Netanyahu,https://www.gov.il/en/pages/spoketrach260911,2011-09-26,2011-09-26,other,12,Netanyahu explicitly in title
PM Netanyahu Receives Interim Conclusions of Committee on Increasing Competitiveness,https://www.gov.il/en/pages/speechrikuziyut190911,2011-09-19,2011-09-19,other,12,Netanyahu explicitly in title
PM Netanyahu Calls on Palestinian Authority Chairman to Open Direct Negotiations,https://www.gov.il/en/pages/spokemeser190911,2011-09-19,2011-09-19,other,12,Netanyahu explicitly in title
PM Netanyahu Decides to Allocate NIS 20 Million for the Medical School in Safed,https://www.gov.il/en/pages/spokerefua120911,2011-09-12,2011-09-12,other,12,Netanyahu explicitly in title
PM Netanyahu Sharply Condemns Vandalism Against IDF Vehicles,https://www.gov.il/en/pages/spokemegana070911,2011-09-07,2011-09-07,other,12,Netanyahu explicitly in title
PM Netanyahu Condemns Burning of a Mosque Near Nablus,https://www.gov.il/en/pages/spokemisgad060911,2011-09-06,2011-09-06,other,12,Netanyahu explicitly in title
"PM Netanyahu: ""Increase in Construction Starts Stems from Accelerated Government Activity.""",https://www.gov.il/en/pages/spokegidul310811,2011-08-31,2011-08-31,other,12,Netanyahu explicitly in title
PM Netanyahu Receives Plaque from a Group of Orphans,https://www.gov.il/en/pages/eventmagen010811,2011-08-01,2011-08-01,other,12,Netanyahu explicitly in title
PM Netanyahu Signs Covenant to Preserve Heritage Sites,https://www.gov.il/en/pages/eventamana040711,2011-07-04,2011-07-04,other,12,Netanyahu explicitly in title
PM Netanyahu Welcomes Knesset Approval of the National Housing Committees Law – the Green Track for Housing,https://www.gov.il/en/pages/spokevadal040711,2011-07-04,2011-07-04,other,12,Netanyahu explicitly in title
On Instructions from PM Netanyahu: Uniform Formula for Spelling Names of Communities and Sites around the Country to be Determined,https://www.gov.il/en/pages/spokespelling030711,2011-07-03,2011-07-03,other,12,Netanyahu explicitly in title
PM Netanyahu to Submit Law on Accelerating Residential Construction to the Knesset,https://www.gov.il/en/pages/spokebniya030711,2011-07-03,2011-07-03,other,12,Netanyahu explicitly in title
PM Netanyahu’s Comments at the OECD Conference to Reduce the Bureaucratic Burden,https://www.gov.il/en/pages/speechoecd290611,2011-06-29,2011-06-29,other,12,Netanyahu explicitly in title
PM Netanyahu Instructs Responsible Authorities ro Formulate Special Procedure for Foreign Journalists,https://www.gov.il/en/pages/spokezarim270611,2011-06-27,2011-06-27,other,12,Netanyahu explicitly in title
"On Instruction from PM Netanyahu, Cultural Institutions will Operate in Kiryat Shmona",https://www.gov.il/en/pages/spokemitkan260611,2011-06-26,2011-06-26,other,12,Netanyahu explicitly in title
On Instruction from PM Netanyahu: Government Formulates Solution for Kiryat Shmona Cultural Institutions,https://www.gov.il/en/pages/spokeshmona220611,2011-06-22,2011-06-22,other,12,Netanyahu explicitly in title
PM Netanyahu and PMO Director-General Gabai Agree that the Latter will Conclude his Duties,https://www.gov.il/en/pages/spokegabay200611,2011-06-20,2011-06-20,other,12,Netanyahu explicitly in title
PM Netanyahu Eulogizes IAF and IAI Founder Al Schwimmer,https://www.gov.il/en/pages/spokedeath110611,2011-06-11,2011-06-11,other,12,Netanyahu explicitly in title
"PM Netanyahu in Lod: ""Excellence is a National Asset.""",https://www.gov.il/en/pages/spokelod310511,2011-05-31,2011-05-31,other,12,Netanyahu explicitly in title
PM Netanyahu Speaks with American Middle East Envoy George Mitchell,https://www.gov.il/en/pages/spokemitchel140511,2011-05-14,2011-05-14,other,12,Netanyahu explicitly in title
PM Netanyahu spoke by telephone with Chancellor Merkel,https://www.gov.il/en/pages/spokemerkel130511,2011-05-13,2011-05-13,other,12,Netanyahu explicitly in title
PM Netanyahu Appoints Uzi Dayan as Chairman of the Mifal Hapayis Board of Directors,https://www.gov.il/en/pages/spokedayan020511,2011-05-02,2011-05-02,other,12,Netanyahu explicitly in title
PM Netanyahu and his Family Tour Acre and Nahariya,https://www.gov.il/en/pages/eventpesachtrip210411,2011-04-21,2011-04-21,other,12,Netanyahu explicitly in title
PM Netanyahu to Regularly Answer Websurfers' Questions on Facebook and YouTube,https://www.gov.il/en/pages/spokemedia200411,2011-04-20,2011-04-20,other,12,Netanyahu explicitly in title
PM Netanyahu Appoints David Meidan as his Special Envoy on the Release of Abducted IDF Soldier Gilad Shalit,https://www.gov.il/en/pages/spokegilad170411,2011-04-17,2011-04-17,other,12,Netanyahu explicitly in title
"PM Netanyahu Launches ""Inscribing the Tanakh"" Website",https://www.gov.il/en/pages/eventbible130411,2011-04-13,2011-04-13,other,12,Netanyahu explicitly in title
PM Netanyahu Presented with Outline of Ashkelon-Be'er Sheva Railway Line,https://www.gov.il/en/pages/spoketrain120411,2011-04-12,2011-04-12,other,12,Netanyahu explicitly in title
PM Netanyahu Welcomes Approval of Sheshinski Committee Recommendations,https://www.gov.il/en/pages/spokesheshinsky230311,2011-03-23,2011-03-23,other,12,Netanyahu explicitly in title
PM Netanyahu's Comments on the Katsav Verdict,https://www.gov.il/en/pages/spokekastav220311,2011-03-22,2011-03-22,other,12,Netanyahu explicitly in title
PM Netanyahu Sends Letter to Japanese PM Naoto Kan,https://www.gov.il/en/pages/spokejapan160311,2011-03-16,2011-03-16,other,12,Netanyahu explicitly in title
PM Netanyahu Comments on the Operation to Intercept the Victoria,https://www.gov.il/en/pages/spokevictoria150311,2011-03-15,2011-03-15,other,12,Netanyahu explicitly in title
Palestinian Authority Chairman Abu Mazen Calls PM Netanyahu to Express his Regret over the Murders in Itamar,https://www.gov.il/en/pages/spokeitamar120311,2011-03-12,2011-03-12,other,12,Netanyahu explicitly in title
PM Netanyahu to Submit for Cabinet Approval Emergency Plan to Accelerate Construction,https://www.gov.il/en/pages/spokebniya070311,2011-03-07,2011-03-07,other,12,Netanyahu explicitly in title
PM Netanyahu Takes Leave of Outgoing National Security Council Chairman Dr. Uzi Arad,https://www.gov.il/en/pages/spokearad060311,2011-03-06,2011-03-06,other,12,Netanyahu explicitly in title
PM Netanyahu Sends Letter of Appreciation to Pope Benedict XVI,https://www.gov.il/en/pages/spokepope030311,2011-03-03,2011-03-03,other,12,Netanyahu explicitly in title
In Continuation of PM Netanyahu's Directive: Plan Formulated to Promote both Individual and Corporate Philanthropy for Public and Social Goals,https://www.gov.il/en/pages/spoketruma010311,2011-03-01,2011-03-01,other,12,Netanyahu explicitly in title
PM Netanyahu Appoints Committee to Evaluate the Structure of the Prime Minister's Office Staff,https://www.gov.il/en/pages/spokevada010311,2011-03-01,2011-03-01,other,12,Netanyahu explicitly in title
PM Netanyahu Expresses Satisfaction over Central Bureau of Statistics Report on Economic Growth in the Second Half of 2010,https://www.gov.il/en/pages/spokelamas160211,2011-02-16,2011-02-16,other,12,Netanyahu explicitly in title
